Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Mean Sea Level Pressure  [MSL];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;08;30;03;00;22.71;997.30;16.62;184.97
2019;08;30;04;00;22.57;997.50;16.92;180.00
2019;08;30;05;00;22.54;998.00;18.58;171.09
2019;08;30;06;00;22.62;998.40;19.59;162.90
2019;08;30;07;00;23.16;998.60;20.19;158.01
2019;08;30;08;00;24.79;998.70;20.47;156.14
2019;08;30;09;00;27.04;998.70;20.47;156.14
2019;08;30;10;00;29.59;998.40;19.13;160.20
2019;08;30;11;00;30.23;998.20;17.38;166.83
2019;08;30;12;00;30.93;997.80;16.98;175.14
2019;08;30;13;00;31.71;996.60;16.92;180.00
2019;08;30;14;00;32.25;996.20;15.86;182.60
2019;08;30;15;00;32.21;996.00;15.16;184.09
2019;08;30;16;00;31.62;996.40;14.42;182.86
2019;08;30;17;00;30.57;997.00;13.68;180.00
2019;08;30;18;00;28.62;998.20;13.70;176.99
2019;08;30;19;00;28.02;1002.40;8.71;141.71
2019;08;30;20;00;27.60;1002.80;9.69;148.67
2019;08;30;21;00;27.02;1003.50;10.83;158.55
2019;08;30;22;00;26.57;1003.80;10.66;168.31
2019;08;30;23;00;26.38;1004.20;10.50;174.09
2019;08;31;00;00;26.15;1003.90;10.09;182.05
2019;08;31;01;00;25.68;1002.90;10.24;190.12
2019;08;31;02;00;25.41;1001.40;9.11;189.09
2019;08;31;03;00;25.35;1000.90;7.59;185.44
2019;08;31;04;00;25.29;1001.10;7.21;182.86
2019;08;31;05;00;25.33;1002.30;7.20;180.00
2019;08;31;06;00;25.34;1003.20;7.21;182.86
2019;08;31;07;00;25.71;1003.60;6.88;186.01
2019;08;31;08;00;26.29;1003.70;5.86;190.62
2019;08;31;09;00;27.74;1003.70;5.15;204.78
2019;08;31;10;00;28.99;1003.70;5.09;225.00
2019;08;31;11;00;29.25;1003.90;5.01;248.96
2019;08;31;12;00;29.22;1003.80;5.80;262.87
2019;08;31;13;00;28.82;1003.10;7.86;254.05
2019;08;31;14;00;28.38;1002.60;9.11;251.57
2019;08;31;15;00;28.38;1002.60;10.14;253.50
2019;08;31;16;00;28.63;1002.40;10.66;258.31
2019;08;31;17;00;27.94;1003.00;9.78;263.66
2019;08;31;18;00;26.75;1003.70;9.78;263.66
2019;08;31;19;00;26.43;1005.30;0.36;360.00
2019;08;31;20;00;26.35;1005.70;1.02;225.00
2019;08;31;21;00;26.20;1006.20;2.31;231.34
2019;08;31;22;00;25.80;1006.30;3.32;229.40
2019;08;31;23;00;25.54;1006.40;4.10;232.13
2019;09;01;00;00;25.33;1005.90;5.35;227.73
2019;09;01;01;00;25.09;1005.10;6.11;225.00
2019;09;01;02;00;24.82;1004.00;7.39;226.97
2019;09;01;03;00;24.56;1003.40;7.65;228.81
2019;09;01;04;00;24.33;1003.30;7.49;234.78
2019;09;01;05;00;24.43;1003.90;7.73;242.24
2019;09;01;06;00;24.50;1004.60;7.90;245.77
2019;09;01;07;00;25.27;1005.30;7.17;252.47
2019;09;01;08;00;26.40;1005.60;6.73;254.48
2019;09;01;09;00;27.01;1005.40;6.57;260.54
2019;09;01;10;00;27.53;1004.90;5.40;270.00
2019;09;01;11;00;27.92;1004.80;4.33;274.76
2019;09;01;12;00;28.14;1004.40;2.55;278.13
2019;09;01;13;00;28.36;1003.80;1.44;270.00
2019;09;01;14;00;28.43;1003.10;0.51;225.00
2019;09;01;15;00;28.32;1002.90;1.02;135.00
2019;09;01;16;00;28.17;1002.60;2.31;128.66
2019;09;01;17;00;28.06;1002.80;2.81;129.81
2019;09;01;18;00;27.33;1003.40;2.60;146.31
2019;09;01;19;00;28.15;1005.00;7.39;313.03
2019;09;01;20;00;27.53;1005.00;8.85;296.57
2019;09;01;21;00;26.84;1004.70;9.57;289.80
2019;09;01;22;00;26.26;1004.50;10.59;279.78
2019;09;01;23;00;25.92;1004.50;11.90;273.47
2019;09;02;00;00;25.52;1004.10;13.00;274.76
2019;09;02;01;00;25.10;1003.50;14.15;277.31
2019;09;02;02;00;24.60;1002.20;16.17;281.56
2019;09;02;03;00;24.32;1001.10;16.68;283.74
2019;09;02;04;00;24.21;1001.10;17.11;284.62
2019;09;02;05;00;24.37;1001.40;16.97;287.28
2019;09;02;06;00;24.54;1001.70;17.19;289.57
2019;09;02;07;00;25.58;1002.10;16.98;291.12
2019;09;02;08;00;26.92;1001.80;16.85;289.98
2019;09;02;09;00;28.43;1002.00;16.97;287.28
2019;09;02;10;00;29.81;1001.80;18.25;284.86
2019;09;02;11;00;29.54;1001.20;19.93;286.80
2019;09;02;12;00;29.33;1000.50;21.97;288.14
2019;09;02;13;00;29.18;1000.00;23.68;289.54
2019;09;02;14;00;29.02;999.20;23.26;291.80
2019;09;02;15;00;28.78;999.00;22.67;290.45
2019;09;02;16;00;28.07;998.70;21.63;288.43
2019;09;02;17;00;27.38;998.60;21.57;284.50
2019;09;02;18;00;26.76;999.10;19.91;282.53
2019;09;02;19;00;27.41;1000.30;7.90;204.23
2019;09;02;20;00;27.14;1000.40;10.24;190.12
2019;09;02;21;00;26.67;1000.30;12.61;178.36
2019;09;02;22;00;26.32;999.70;13.56;169.29
2019;09;02;23;00;26.10;999.30;13.78;160.14
2019;09;03;00;00;26.01;998.80;13.68;153.43
2019;09;03;01;00;25.90;998.10;13.09;148.50
2019;09;03;02;00;25.78;997.10;11.81;142.43
2019;09;03;03;00;25.49;996.80;10.23;140.71
2019;09;03;04;00;25.41;996.90;8.40;136.74
2019;09;03;05;00;25.31;997.40;7.42;129.09
2019;09;03;06;00;25.33;997.60;6.44;116.57
2019;09;03;07;00;25.54;997.90;5.86;100.62
2019;09;03;08;00;26.19;998.20;6.13;93.37
2019;09;03;09;00;26.79;998.70;5.86;79.38
2019;09;03;10;00;27.06;998.50;5.99;57.26
2019;09;03;11;00;27.03;998.40;7.70;37.41
2019;09;03;12;00;26.97;998.40;9.51;29.48
2019;09;03;13;00;26.86;998.20;10.64;23.96
2019;09;03;14;00;26.60;997.60;10.64;23.96
2019;09;03;15;00;26.49;997.70;9.98;25.64
2019;09;03;16;00;26.54;997.60;9.03;23.50
2019;09;03;17;00;26.24;997.90;8.43;19.98
2019;09;03;18;00;25.98;998.70;7.17;17.53
2019;09;03;19;00;25.75;1000.00;4.10;285.26
2019;09;03;20;00;25.64;1000.40;4.33;265.24
2019;09;03;21;00;25.50;1000.40;5.19;236.31
2019;09;03;22;00;25.38;1000.30;6.88;227.12
2019;09;03;23;00;25.31;1000.60;7.65;221.19
2019;09;04;00;00;25.12;999.70;7.90;210.07
2019;09;04;01;00;24.67;998.70;7.97;198.43
2019;09;04;02;00;23.62;997.70;8.91;194.04
2019;09;04;03;00;23.18;997.70;9.61;192.99
2019;09;04;04;00;22.81;997.80;9.69;195.07
2019;09;04;05;00;22.60;998.30;9.61;192.99
2019;09;04;06;00;23.10;998.50;10.04;194.53
2019;09;04;07;00;26.12;998.60;10.04;194.53
2019;09;04;08;00;28.45;999.10;10.50;202.17
2019;09;04;09;00;30.06;999.20;12.54;219.17
2019;09;04;10;00;30.97;998.80;14.84;230.91
2019;09;04;11;00;30.06;998.80;14.97;242.82
2019;09;04;12;00;28.98;998.40;13.36;255.96
2019;09;04;13;00;28.02;997.90;12.61;268.36
2019;09;04;14;00;27.33;997.70;12.73;278.13
2019;09;04;15;00;27.15;997.90;12.92;282.88
2019;09;04;16;00;27.25;998.40;13.36;284.04
2019;09;04;17;00;27.05;998.80;13.71;283.67
2019;09;04;18;00;26.41;999.70;13.71;283.67
2019;09;04;19;00;27.35;1000.80;8.64;270.00
2019;09;04;20;00;27.07;1001.70;9.39;265.60
2019;09;04;21;00;26.59;1001.90;9.96;257.47
2019;09;04;22;00;26.12;1002.00;10.25;251.57
2019;09;04;23;00;25.58;1002.50;10.16;247.07
2019;09;05;00;00;24.81;1002.20;11.12;240.95
2019;09;05;01;00;24.31;1001.30;11.38;235.30
2019;09;05;02;00;24.03;1000.70;10.97;228.99
2019;09;05;03;00;23.95;1000.10;10.44;223.60
2019;09;05;04;00;24.05;1000.10;9.73;218.99
2019;09;05;05;00;24.20;1000.90;8.71;218.29
2019;09;05;06;00;24.33;1001.30;7.90;226.85
2019;09;05;07;00;24.81;1001.60;7.90;239.93
2019;09;05;08;00;26.15;1001.70;10.64;246.04
2019;09;05;09;00;27.16;1002.70;10.16;247.07
2019;09;05;10;00;28.17;1002.60;8.09;237.72
2019;09;05;11;00;30.34;1002.80;7.39;226.97
2019;09;05;12;00;31.87;1001.80;7.99;215.84
2019;09;05;13;00;32.47;1001.30;8.15;225.00
2019;09;05;14;00;32.22;1000.70;7.24;243.43
2019;09;05;15;00;30.53;1000.30;7.99;262.23
2019;09;05;16;00;29.97;1000.60;8.67;274.76
2019;09;05;17;00;30.33;1000.80;8.56;292.25
2019;09;05;18;00;28.65;1001.50;9.09;303.69
2019;09;05;19;00;27.95;1001.70;9.69;301.33
2019;09;05;20;00;27.06;1002.60;17.32;290.70
2019;09;05;21;00;25.99;1003.40;15.04;281.04
2019;09;05;22;00;24.78;1004.10;13.32;271.55
2019;09;05;23;00;23.67;1004.30;12.73;261.87
2019;09;06;00;00;23.14;1003.50;13.71;256.33
2019;09;06;01;00;22.79;1003.00;13.36;255.96
2019;09;06;02;00;22.58;1002.90;13.56;259.29
2019;09;06;03;00;22.60;1002.40;14.11;264.14
2019;09;06;04;00;23.29;1002.90;13.32;268.45
2019;09;06;05;00;24.16;1003.20;12.25;268.32
2019;09;06;06;00;24.51;1003.30;11.54;266.42
2019;09;06;07;00;25.28;1003.70;11.52;270.00
2019;09;06;08;00;27.35;1004.40;12.22;256.37
2019;09;06;09;00;29.00;1004.40;11.38;251.57
2019;09;06;10;00;30.45;1004.00;9.35;254.36
2019;09;06;11;00;30.53;1003.80;8.29;267.51
2019;09;06;12;00;29.75;1003.50;8.31;265.03
2019;09;06;13;00;29.39;1003.20;8.56;255.38
2019;09;06;14;00;28.94;1002.40;9.11;251.57
2019;09;06;15;00;28.51;1002.60;8.71;240.26
2019;09;06;16;00;28.11;1003.20;9.22;231.34
2019;09;06;17;00;27.96;1003.50;9.50;232.70
2019;09;06;18;00;27.66;1003.90;9.73;231.01
2019;09;06;19;00;26.95;1004.50;9.45;229.64
2019;09;06;20;00;27.01;1005.10;5.40;233.13
2019;09;06;21;00;26.40;1005.80;7.93;219.47
2019;09;06;22;00;25.42;1005.90;9.22;218.66
2019;09;06;23;00;24.20;1005.70;9.18;221.82
2019;09;07;00;00;23.48;1004.80;9.96;220.60
2019;09;07;01;00;22.90;1004.50;10.74;219.56
2019;09;07;02;00;22.38;1004.20;10.95;223.67
2019;09;07;03;00;21.98;1004.30;11.48;228.81
2019;09;07;04;00;21.73;1004.70;12.03;231.07
2019;09;07;05;00;21.68;1005.00;12.39;234.46
2019;09;07;06;00;22.02;1005.30;11.92;241.11
2019;09;07;07;00;25.24;1005.40;10.63;241.70
2019;09;07;08;00;28.29;1005.60;9.75;265.76
2019;09;07;09;00;30.08;1006.00;9.01;267.71
2019;09;07;10;00;31.55;1005.70;6.13;266.63
2019;09;07;11;00;31.19;1004.60;5.45;277.59
2019;09;07;12;00;29.89;1004.30;3.22;296.57
2019;09;07;13;00;29.78;1003.50;1.30;303.69
2019;09;07;14;00;31.22;1003.60;0.80;116.57
2019;09;07;15;00;30.07;1004.00;2.41;153.43
2019;09;07;16;00;29.12;1004.70;3.71;150.95
2019;09;07;17;00;29.66;1004.70;3.71;150.95
2019;09;07;18;00;28.79;1004.90;3.83;138.81
2019;09;07;19;00;28.21;1005.10;4.68;157.38
2019;09;07;20;00;27.53;1006.00;9.75;175.76
2019;09;07;21;00;27.08;1006.80;10.46;176.05
2019;09;07;22;00;26.54;1006.70;10.80;180.00
2019;09;07;23;00;25.99;1006.80;10.31;192.09
2019;09;08;00;00;25.47;1006.30;9.57;199.80
2019;09;08;01;00;24.79;1005.40;9.51;209.48
2019;09;08;02;00;24.34;1005.20;9.42;223.45
2019;09;08;03;00;23.87;1005.10;8.94;220.10
2019;09;08;04;00;23.47;1005.60;8.44;219.81
2019;09;08;05;00;23.30;1006.20;8.65;225.00
2019;09;08;06;00;23.83;1006.40;9.59;235.71
2019;09;08;07;00;26.93;1006.30;8.40;239.04
2019;09;08;08;00;29.75;1006.70;9.83;246.25
2019;09;08;09;00;31.13;1006.90;10.39;255.96
2019;09;08;10;00;31.73;1006.10;9.39;265.60
2019;09;08;11;00;32.98;1005.40;8.65;267.61
2019;09;08;12;00;33.44;1003.90;5.15;245.22
2019;09;08;13;00;32.55;1003.50;4.83;206.57
2019;09;08;14;00;32.46;1003.30;4.32;180.00
2019;09;08;15;00;31.94;1004.10;5.15;155.22
2019;09;08;16;00;32.16;1003.70;5.50;148.39
2019;09;08;17;00;31.52;1004.50;6.64;139.40
2019;09;08;18;00;29.71;1004.90;8.16;138.58
2019;09;08;19;00;28.80;1005.70;9.83;151.56
2019;09;08;20;00;27.91;1005.90;11.09;166.87
2019;09;08;21;00;27.22;1006.00;10.81;178.09
2019;09;08;22;00;26.26;1006.40;10.90;187.59
2019;09;08;23;00;25.35;1006.50;10.31;204.78
2019;09;09;00;00;24.74;1005.50;11.02;218.37
2019;09;09;01;00;24.06;1004.90;11.21;227.60
2019;09;09;02;00;23.46;1004.50;10.80;233.13
2019;09;09;03;00;23.03;1004.30;11.30;239.35
2019;09;09;04;00;22.67;1004.10;11.59;244.23
2019;09;09;05;00;22.47;1004.70;10.81;240.02
2019;09;09;06;00;22.78;1005.50;9.59;235.71
2019;09;09;07;00;26.12;1005.90;8.71;231.71
2019;09;09;08;00;29.57;1006.00;11.79;257.66
2019;09;09;09;00;31.08;1006.00;11.79;257.66
2019;09;09;10;00;32.33;1005.10;10.93;252.76
2019;09;09;11;00;33.36;1004.00;9.35;254.36
2019;09;09;12;00;33.98;1003.00;4.35;245.56
2019;09;09;13;00;34.30;1002.80;0.80;243.43
2019;09;09;14;00;32.38;1003.80;1.84;101.31
2019;09;09;15;00;31.62;1003.50;3.62;95.71
2019;09;09;16;00;32.22;1003.20;5.59;104.93
2019;09;09;17;00;31.46;1003.30;7.86;105.95
2019;09;09;18;00;29.59;1004.50;11.50;110.14
2019;09;09;19;00;28.66;1005.70;12.29;121.83
2019;09;09;20;00;27.90;1006.50;10.59;162.18
2019;09;09;21;00;27.31;1006.70;11.54;176.42
2019;09;09;22;00;26.43;1007.00;12.25;181.68
2019;09;09;23;00;25.40;1006.80;11.44;192.72
2019;09;10;00;00;24.75;1005.90;10.63;208.30
2019;09;10;01;00;24.15;1005.10;12.26;229.76
2019;09;10;02;00;23.48;1004.80;11.98;237.26
2019;09;10;03;00;23.02;1005.10;10.80;233.13
2019;09;10;04;00;22.69;1005.80;9.29;234.46
2019;09;10;05;00;22.52;1006.20;8.70;245.56
2019;09;10;06;00;22.97;1007.00;8.43;250.02
2019;09;10;07;00;26.02;1007.40;6.64;257.47
2019;09;10;08;00;29.08;1007.60;12.57;246.37
2019;09;10;09;00;30.66;1007.50;11.50;249.86
2019;09;10;10;00;32.01;1006.90;9.83;261.57
2019;09;10;11;00;33.18;1007.00;8.28;270.00
2019;09;10;12;00;33.78;1006.10;7.70;280.78
2019;09;10;13;00;33.67;1005.10;6.70;306.25
2019;09;10;14;00;32.82;1005.10;6.37;317.29
2019;09;10;15;00;32.70;1004.80;5.32;331.70
2019;09;10;16;00;30.93;1005.70;5.45;7.59
2019;09;10;17;00;30.95;1007.10;10.09;55.18
2019;09;10;18;00;28.57;1008.20;15.83;72.80
2019;09;10;19;00;27.63;1009.60;18.94;81.25
2019;09;10;20;00;27.44;1010.00;4.90;143.97
2019;09;10;21;00;26.90;1010.30;6.64;167.47
2019;09;10;22;00;26.54;1010.30;7.07;194.74
2019;09;10;23;00;25.26;1010.30;8.21;217.87
